StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,edad,genero,ocup,edu,imple,viable,perti,BB2_1,BB2_2,BB2_3,BB2_4,BB3,vot21,vot22,vot26_a36,novot,difvoto,intvot,reprevot,vot26_check2,cpc_cond,cpc_act1,cpc_act2,check_com,lima,satisz,confi,desemmu,Q46,Q47_1,Q47_2,seg,confianza_1,confianza_2,confianza_3,confianza_4,Q26_1,BY_DO,BB1_DO,TT2_DO,EM1_DO,AC1_DO,MAN1_DO
30/06/25 22:08,30/06/25 22:14,IP Address,38.25.95.56,100,336,True,30/06/25 22:14,R_7m2fnnvsqptZ6ps,,,,,-12.046,-77.0305,anonymous,ES,0.200000003,Acepto participar de la encuesta,21,Mujer,Estudia,Universitaria,7. Muy probable,7. Muy viable,7. Muy pertinente,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Homicidio,No,No,No,,5. Muy difícil,4. Interesado/a,1. Nada representado,2. Algo cargada,5,6,6,No se mostró ninguna foto,Sí,Insatisfecho,Poca confianza,Nada capacitados,2,Sí,Sí,Nada seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,1. No confía nada,4,by_c,bb_t,Q20,em_c,ac_t1,man_t
1/07/25 9:40,1/07/25 9:41,IP Address,38.253.149.96,100,78,True,1/07/25 9:41,R_3PuKB8OwqNC5pmh,,,,,-12.046,-77.0305,anonymous,ES,0.100000001,Acepto participar de la encuesta,25,Hombre,Trabaja y estudia,Técnica,2,1. Nada viable,3,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Homicidio,No,Sí,No,,3. Ni fácil ni difícil,1. Nada interesado/a,1. Nada representado,3. Ni cargada ni simple,2,4,9,Militares del ejército,No,,,,,Sí,Sí,Nada seguro/a,1. No confía nada,1. No confía nada,2,2,9,by_t,bb_t,Q20,em_t,ac_t2,man_c
1/07/25 9:41,1/07/25 9:43,IP Address,38.253.149.96,100,100,True,1/07/25 9:43,R_7LdbiWGZ57NH1C4,,,,,-12.046,-77.0305,anonymous,ES,0.400000006,Acepto participar de la encuesta,19,Mujer,Estudia,Universitaria,3,2,1. Nada pertinente,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,De acuerdo,Homicidio,No,No,No,,3. Ni fácil ni difícil,5. Muy interesado/a,3. Ni representado ni no representado,3. Ni cargada ni simple,3,5,3,Policías en un operativo,No,,,,2,Sí,Sí,Muy seguro/a,1. No confía nada,2,2,2,7,by_c,bb_t,Q18,em_t,ac_t2,man_c
1/07/25 9:43,1/07/25 9:45,IP Address,38.253.149.96,100,83,True,1/07/25 9:45,R_7DjUCGvpv0pLrsf,,,,,-12.046,-77.0305,anonymous,ES,0.400000006,Acepto participar de la encuesta,21,Hombre,Trabaja,Secundaria,7. Muy probable,5,2,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Homicidio,No recuerdo,No recuerdo,No,,3. Ni fácil ni difícil,5. Muy interesado/a,5. Muy representado,2. Algo cargada,5,9,3,Militares del ejército,No,,,,2,Sí,Sí,Muy seguro/a,2,2,2,2,6,by_c,bb_t,Q19,em_t,ac_t1,man_t
1/07/25 9:59,1/07/25 10:00,IP Address,38.253.149.96,100,105,True,1/07/25 10:00,R_78GQzx3VHm15xn4,,,,,-12.046,-77.0305,anonymous,ES,0.100000001,Acepto participar de la encuesta,,Hombre,,Secundaria,7. Muy probable,1. Nada viable,2,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Homicidio,No,No,No,,4. Difícil,5. Muy interesado/a,4. Representado,2. Algo cargada,3,4,8,Autoridades del gobierno,No,,,,2,Sí,Sí,Algo seguro/a,2,,2,2,4,by_t,bb_c,Q19,em_t,ac_t2,man_c
1/07/25 10:00,1/07/25 12:41,IP Address,38.253.149.96,100,9639,True,1/07/25 12:41,R_137wIY8hiUMfu2l,,,,,-12.046,-77.0305,anonymous,ES,0.400000006,Acepto participar de la encuesta,21,Mujer,Estudia,Universitaria,6,7. Muy viable,4,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Homicidio,No,No,No,,4. Difícil,,4. Representado,2. Algo cargada,2,,5,Militares del ejército,No,,,,1. Muy en desacuerdo,No,No,Algo seguro/a,4,4,4,4,9,by_c,bb_t,Q18,em_t,ac_t2,man_c
1/07/25 12:42,1/07/25 12:57,IP Address,38.253.149.96,100,910,True,1/07/25 12:57,R_77flL6UZ0oPr3zZ,,,,,-12.046,-77.0305,anonymous,ES,0.100000001,Acepto participar de la encuesta,18,Mujer,Estudia,Universitaria,4,6,4,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Homicidio,No,No,,,,,,,2,8,8,Militares del ejército,No,,,,,,,,,,,,,by_t,bb_c,Q20,em_c,ac_t2,man_c
1/07/25 13:45,1/07/25 13:45,IP Address,45.231.80.107,100,7,True,1/07/25 13:45,R_7FttZ08k4GnbdIo,,,,,-12.046,-77.0305,anonymous,ES,0.400000006,No acepto participar de la encuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/25 14:04,24/06/25 14:04,IP Address,45.231.80.101,11,29,False,1/07/25 14:04,R_3SDNrO5ALtRmOn5,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,22,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
1/07/25 13:59,1/07/25 14:21,IP Address,45.231.80.108,100,1319,True,1/07/25 14:21,R_7f0Bm8BCFKHKr4Z,,,,,-12.046,-77.0305,anonymous,ES,0.400000006,Acepto participar de la encuesta,21,Mujer,Estudia,Universitaria,4,4,3,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Homicidio,No,Sí,No,,4. Difícil,4. Interesado/a,2. Poco representado,3. Ni cargada ni simple,6,4,3,No se mostró ninguna foto,Sí,Ni satisfecho ni insatisfecho,Poca confianza,Poco capacitados,1. Muy en desacuerdo,Sí,No,Nada seguro/a,2,4,1. No confía nada,2,5,by_c,bb_t,Q18,em_c,ac_t1,man_c
24/06/25 15:24,24/06/25 15:24,IP Address,45.231.80.103,11,13,False,1/07/25 15:24,R_1zHhoaNcNbZ7XyA,,,,,-12.046,-77.0305,anonymous,ES,1,Acepto participar de la encuesta,23,Hombre,Trabaja,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
24/06/25 15:42,24/06/25 15:43,IP Address,179.7.65.83,16,55,False,1/07/25 15:44,R_3cejvy60pPCgOYn,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,17,Hombre,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
24/06/25 15:43,24/06/25 15:44,IP Address,45.231.80.101,16,18,False,1/07/25 15:44,R_6Y1I9nFSwTG01jP,,,,,-12.046,-77.0305,anonymous,ES,0.699999988,Acepto participar de la encuesta,20,Hombre,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
24/06/25 15:58,24/06/25 16:00,IP Address,38.253.158.250,31,158,False,1/07/25 16:00,R_1je7dCKqr7oln8a,,,,,-12.046,-77.0305,anonymous,ES,0.200000003,Acepto participar de la encuesta,22,Hombre,Estudia,Técnica,5,5,5,Ni de acuerdo ni en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Homicidio,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,bb_c,,,,
24/06/25 16:01,24/06/25 16:02,IP Address,181.176.164.3,11,34,False,1/07/25 16:02,R_1jTdAjrxW7DVBEa,,,,,-12.046,-77.0305,anonymous,ES,0.200000003,Acepto participar de la encuesta,27,Mujer,Trabaja y estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
24/06/25 16:05,24/06/25 16:05,IP Address,179.6.91.36,16,38,False,1/07/25 16:05,R_1O6jRT8UY4OkTrH,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,19,Mujer,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
24/06/25 16:10,24/06/25 16:10,IP Address,200.31.101.241,16,15,False,1/07/25 16:10,R_5OrfZJJLM8WBQMq,,,,,-12.0516,-77.1345,anonymous,ES,0.699999988,Acepto participar de la encuesta,,Mujer,Trabaja,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,,,,,
24/06/25 16:08,24/06/25 16:21,IP Address,190.238.91.68,98,785,False,1/07/25 16:22,R_5uJSmg85nrIKD1t,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,,Hombre,Trabaja,Universitaria,4,3,5,De acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Robo,Sí,Sí,Sí,Otra razón,2. Fácil,3. Ni interesado/a ni desinteresado/a,2. Poco representado,5. Muy simple,3,3,2,No se mostró ninguna foto,Sí,Insatisfecho,Poca confianza,Poco capacitados,2,No,,Nada seguro/a,2,1. No confía nada,1. No confía nada,1. No confía nada,5,by_c,bb_t,Q18,em_c,ac_t2,man_t
24/06/25 15:58,24/06/25 16:32,IP Address,179.6.90.49,60,2028,False,1/07/25 16:32,R_1fx7eCZEbKSIAqp,,,,,-12.046,-77.0305,anonymous,ES,0.600000024,Acepto participar de la encuesta,,Mujer,Trabaja y estudia,Posgrado,7. Muy probable,6,6,En desacuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,En desacuerdo,Homicidio,Sí,Sí,No,,5. Muy difícil,1. Nada interesado/a,1. Nada representado,1. Muy cargada,,,,,,,,,,,,,,,,,,by_c,bb_c,Q18,em_c,,
24/06/25 16:53,24/06/25 16:55,IP Address,190.236.192.4,22,141,False,1/07/25 16:55,R_1E4LbgpBKRIt8dj,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,23,Hombre,Trabaja,Universitaria,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_t,bb_c,,,,
24/06/25 17:18,24/06/25 17:33,IP Address,45.231.80.107,56,919,False,1/07/25 17:33,R_7n1mdOZeeYqcahB,,,,,-12.046,-77.0305,anonymous,ES,0.699999988,Acepto participar de la encuesta,19,Hombre,Estudia,Secundaria,5,7. Muy viable,6,De acuerdo,De acuerdo,En desacuerdo,Totalmente en desacuerdo,Homicidio,No,No,No,,3. Ni fácil ni difícil,4. Interesado/a,2. Poco representado,3. Ni cargada ni simple,,,,,,,,,,,,,,,,,,by_c,bb_t,Q18,em_t,,
1/07/25 17:35,1/07/25 17:40,IP Address,38.25.10.118,100,291,True,1/07/25 17:40,R_7BJXC5kJj1fsuRj,,,,,-12.046,-77.0305,anonymous,ES,0.400000006,Acepto participar de la encuesta,20,Mujer,Estudia,Universitaria,4,5,6,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Homicidio,No,No,No,,4. Difícil,4. Interesado/a,2. Poco representado,4. Algo simple,6,8,8,Autoridades del gobierno,Sí,Ni satisfecho ni insatisfecho,Poca confianza,Poco capacitados,2,Sí,Sí,Nada seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,1. No confía nada,4,by_c,bb_c,Q18,em_c,ac_t1,man_t
24/06/25 17:41,24/06/25 17:42,IP Address,132.191.3.54,16,26,False,1/07/25 17:42,R_1bio88wAdrxs169,,,,,-12.046,-77.0305,anonymous,ES,0.699999988,Acepto participar de la encuesta,26,Hombre,Trabaja y estudia,Posgrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
24/06/25 17:49,24/06/25 17:49,IP Address,45.231.80.102,11,24,False,1/07/25 17:49,R_3szIHlSteLwOMSJ,,,,,-12.046,-77.0305,anonymous,ES,0.5,Acepto participar de la encuesta,19,Hombre,Estudia,Universitaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,,,,,
1/07/25 17:53,1/07/25 18:09,IP Address,181.66.207.185,100,939,True,1/07/25 18:09,R_7LXzaZ8AQUuY52r,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,20,Mujer,Estudia,Universitaria,5,6,7. Muy pertinente,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Homicidio,No,No,No,,4. Difícil,2. Poco interesado/a,2. Poco representado,2. Algo cargada,6,8,8,Militares del ejército,Sí,Satisfecho,Ni mucha ni poca confianza,Algo capacitados,3,No,No,Poco seguro/a,3,3,2,4,4,by_t,bb_c,Q18,em_c,ac_t2,man_t
1/07/25 18:15,1/07/25 18:31,IP Address,190.232.219.207,100,939,True,1/07/25 18:31,R_3rxLHvJBIOqjyRd,,,,,-12.046,-77.0305,anonymous,ES,0.400000006,Acepto participar de la encuesta,21,Hombre,Estudia,Universitaria,5,3,6,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo,Totalmente en desacuerdo,Homicidio,No,No,No,,2. Fácil,2. Poco interesado/a,1. Nada representado,1. Muy cargada,9,Totalmente de acuerdo 10,Lo apoyo totalmente 10,Autoridades del gobierno,Sí,Insatisfecho,Poca confianza,Poco capacitados,2,Sí,Sí,Poco seguro/a,2,1. No confía nada,1. No confía nada,1. No confía nada,7,by_c,bb_t,Q20,em_t,ac_t1,man_t
1/07/25 18:13,1/07/25 18:48,IP Address,179.6.75.193,100,2092,True,1/07/25 18:48,R_7LpRgsm9MBYD9ND,,,,,-12.046,-77.0305,anonymous,ES,0.699999988,Acepto participar de la encuesta,20,Mujer,Estudia,Universitaria,3,5,5,En desacuerdo,En desacuerdo,En desacuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,No,No,No,,2. Fácil,2. Poco interesado/a,2. Poco representado,2. Algo cargada,7,8,4,Policías en un operativo,Sí,Satisfecho,Ni mucha ni poca confianza,Algo capacitados,2,Sí,Sí,Poco seguro/a,3,4,2,3,5,by_c,bb_c,Q18,em_t,ac_t2,man_c
1/07/25 18:43,1/07/25 18:49,IP Address,132.251.3.145,100,378,True,1/07/25 18:49,R_7Qsw3mYnearNfYw,,,,,-12.046,-77.0305,anonymous,ES,1,Acepto participar de la encuesta,20,Hombre,Estudia,Universitaria,3,2,5,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,No,No,Sí,Otra razón,2. Fácil,2. Poco interesado/a,3. Ni representado ni no representado,2. Algo cargada,3,8,5,No se mostró ninguna foto,Sí,Satisfecho,Ni mucha ni poca confianza,Algo capacitados,1. Muy en desacuerdo,Sí,Sí,Algo seguro/a,3,2,1. No confía nada,5,7,by_c,bb_c,Q18,em_c,ac_t1,man_c
1/07/25 18:59,1/07/25 19:08,IP Address,38.25.30.73,100,537,True,1/07/25 19:08,R_1y904glgKGsw6wS,,,,,-12.046,-77.0305,anonymous,ES,0.300000012,Acepto participar de la encuesta,23,Hombre,Estudia,Universitaria,2,3,5,De acuerdo,De acuerdo,Totalmente de acuerdo,En desacuerdo,Homicidio,Sí,Sí,No,,4. Difícil,5. Muy interesado/a,2. Poco representado,4. Algo simple,3,5,4,No se mostró ninguna foto,No,,,,1. Muy en desacuerdo,Sí,Sí,Poco seguro/a,2,3,1. No confía nada,1. No confía nada,4,by_c,bb_c,Q18,em_c,ac_t2,man_t
24/06/25 20:17,24/06/25 20:18,IP Address,45.231.80.107,22,40,False,1/07/25 20:18,R_1dfFS0DUSQVyOcg,,,,,-12.046,-77.0305,anonymous,ES,1,Acepto participar de la encuesta,22,Hombre,Estudia,Universitaria,5,2,7. Muy pertinente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by_c,bb_c,,,,
1/07/25 20:21,1/07/25 20:28,IP Address,190.235.170.239,100,432,True,1/07/25 20:28,R_5CD9FdjKDntdhpW,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,22,Mujer,Trabaja y estudia,Universitaria,4,4,5,En desacuerdo,De acuerdo,En desacuerdo,Totalmente en desacuerdo,Homicidio,No,Sí,No,,1. Muy fácil,1. Nada interesado/a,2. Poco representado,1. Muy cargada,8,4,5,Militares del ejército,Sí,Satisfecho,Ni mucha ni poca confianza,Poco capacitados,3,Sí,Sí,Poco seguro/a,2,2,2,4,7,by_t,bb_t,Q19,em_c,ac_t2,man_c
1/07/25 20:46,1/07/25 20:51,IP Address,179.6.16.214,100,298,True,1/07/25 20:51,R_7D7aaLcTe9vbrYL,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,20,Mujer,Estudia,Universitaria,4,3,5,De acuerdo,Ni de acuerdo ni en desacuerdo,En desacuerdo,Totalmente en desacuerdo,Homicidio,No,No,No,,4. Difícil,4. Interesado/a,1. Nada representado,1. Muy cargada,5,6,6,Policías en un operativo,Sí,Ni satisfecho ni insatisfecho,Poca confianza,Nada capacitados,2,No,Sí,Poco seguro/a,3,2,2,3,5,by_c,bb_c,Q20,em_t,ac_t2,man_c
1/07/25 20:45,1/07/25 20:55,IP Address,179.6.28.119,100,586,True,1/07/25 20:55,R_3mIXvKGoHj1tnig,,,,,-12.046,-77.0305,anonymous,ES,0.5,Acepto participar de la encuesta,20,Mujer,Estudia,Universitaria,5,4,7. Muy pertinente,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,Homicidio,No,No,No,,5. Muy difícil,4. Interesado/a,2. Poco representado,2. Algo cargada,7,6,5,Policías en un operativo,Sí,Insatisfecho,Poca confianza,Poco capacitados,1. Muy en desacuerdo,Sí,Sí,Poco seguro/a,2,4,1. No confía nada,2,3,by_t,bb_c,Q18,em_t,ac_t1,man_t
1/07/25 20:53,1/07/25 21:03,IP Address,157.100.140.252,100,614,True,1/07/25 21:03,R_590LzjumW7B3Rz9,,,,,-0.2309,-78.5211,anonymous,ES,0.800000012,Acepto participar de la encuesta,22,Hombre,Estudia,Universitaria,3,3,7. Muy pertinente,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,Sí,Sí,No,,5. Muy difícil,1. Nada interesado/a,1. Nada representado,1. Muy cargada,10. Muy probable,7,9,Policías en un operativo,No,,,,2,No,Sí,Nada seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,1. No confía nada,8,by_c,bb_c,Q19,em_t,ac_t1,man_t
1/07/25 21:00,1/07/25 21:05,IP Address,132.191.3.107,100,282,True,1/07/25 21:05,R_7gwGzTyltRu7QA0,,,,,-11.85,-76.45,anonymous,ES,0.400000006,Acepto participar de la encuesta,20,Hombre,Trabaja y estudia,Secundaria,3,5,3,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Homicidio,No,No,No,,5. Muy difícil,3. Ni interesado/a ni desinteresado/a,3. Ni representado ni no representado,1. Muy cargada,0. Nada probable,7,8,Policías en un operativo,Sí,Ni satisfecho ni insatisfecho,Ni mucha ni poca confianza,Poco capacitados,5. Muy de acuerdo,No,No,Poco seguro/a,2,5,2,2,7,by_t,bb_c,Q20,em_c,ac_t1,man_c
1/07/25 20:51,1/07/25 21:06,IP Address,179.6.2.51,100,902,True,1/07/25 21:06,R_5BUuESBx15FMrRv,,,,,-12.046,-77.0305,anonymous,ES,0.800000012,Acepto participar de la encuesta,44,Mujer,Trabaja y estudia,Universitaria,6,6,6,Totalmente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Homicidio,Sí,Sí,No,,4. Difícil,4. Interesado/a,2. Poco representado,1. Muy cargada,10. Muy probable,4,4,Policías en un operativo,Sí,Satisfecho,Poca confianza,Poco capacitados,1. Muy en desacuerdo,Sí,Sí,Poco seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,3,5,by_c,bb_t,Q19,em_t,ac_t2,man_c
1/07/25 21:00,1/07/25 21:09,IP Address,64.76.68.230,100,538,True,1/07/25 21:09,R_7upuAN7fldzqAZ7,,,,,-11.85,-76.45,anonymous,ES,0,Acepto participar de la encuesta,30,Mujer,Trabaja,Secundaria,1. Nada probable,3,2,En desacuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Homicidio,No recuerdo,No recuerdo,No,,5. Muy difícil,3. Ni interesado/a ni desinteresado/a,1. Nada representado,3. Ni cargada ni simple,10. Muy probable,6,6,Policías en un operativo,No,,,,3,Sí,No,Poco seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,3,,by_c,bb_c,Q19,em_t,ac_t1,man_t
1/07/25 20:56,1/07/25 21:10,IP Address,45.189.116.123,100,829,True,1/07/25 21:10,R_5Lo3xGdsAw3riEO,,,,,-12.046,-77.0305,anonymous,ES,0.600000024,Acepto participar de la encuesta,188,Hombre,Estudia,Universitaria,2,4,4,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Homicidio,No,No,Sí,Otra razón,3. Ni fácil ni difícil,1. Nada interesado/a,3. Ni representado ni no representado,3. Ni cargada ni simple,6,5,6,Policías en un operativo,Sí,Ni satisfecho ni insatisfecho,Ni mucha ni poca confianza,Algo capacitados,2,No,Sí,Algo seguro/a,3,4,5,4,6,by_c,bb_t,Q19,em_c,ac_t2,man_c
1/07/25 21:06,1/07/25 21:11,IP Address,186.95.27.196,100,302,True,1/07/25 21:11,R_1MZcTmIU4hMJkY0,,,,,7.8998,-67.4674,anonymous,ES,0.699999988,Acepto participar de la encuesta,19,Otro,Estudia,Universitaria,4,4,4,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,,No recuerdo,Sí,No confía en los partidos políticos,3. Ni fácil ni difícil,3. Ni interesado/a ni desinteresado/a,3. Ni representado ni no representado,3. Ni cargada ni simple,5,5,5,Policías en un operativo,No,,,,3,No,No,Algo seguro/a,4,4,4,4,6,by_t,bb_c,Q20,em_t,ac_t2,man_c
1/07/25 20:56,1/07/25 21:18,IP Address,186.130.39.94,100,1331,True,1/07/25 21:18,R_5FLYahLB6yeeXSo,,,,,-34.5407,-58.5625,anonymous,ES,0.800000012,Acepto participar de la encuesta,17,Hombre,Estudia,Secundaria,3,4,5,De acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,No,No,Sí,Otra razón,3. Ni fácil ni difícil,4. Interesado/a,3. Ni representado ni no representado,3. Ni cargada ni simple,7,5,Lo apoyo totalmente 10,Policías en un operativo,No,,,,3,No,Sí,Poco seguro/a,4,4,3,3,,by_t,bb_c,Q18,em_t,ac_t2,man_t
1/07/25 21:41,1/07/25 21:50,IP Address,189.169.125.165,100,529,True,1/07/25 21:50,R_6IZj1R0cLbfL3fb,,,,,20.3784,-100.7851,anonymous,ES,0.899999976,Acepto participar de la encuesta,18,Mujer,No trabaja ni estudia,Técnica,6,7. Muy viable,5,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,No,No,Sí,No me siento representado por ninguno,5. Muy difícil,1. Nada interesado/a,1. Nada representado,3. Ni cargada ni simple,9,8,9,Militares del ejército,No,,,,4,No,Sí,Algo seguro/a,4,4,3,3,,by_c,bb_c,Q19,em_t,ac_t1,man_t
1/07/25 22:21,1/07/25 22:40,IP Address,179.6.170.134,100,1090,True,1/07/25 22:40,R_7b2TTGELmrdWinn,,,,,-12.046,-77.0305,anonymous,ES,1,Acepto participar de la encuesta,20,Mujer,Estudia,Universitaria,7. Muy probable,2,4,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,En desacuerdo,De acuerdo,Homicidio,No,No,No,,3. Ni fácil ni difícil,4. Interesado/a,1. Nada representado,1. Muy cargada,7,8,4,No se mostró ninguna foto,Sí,Ni satisfecho ni insatisfecho,Poca confianza,Poco capacitados,1. Muy en desacuerdo,Sí,Sí,Poco seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,4,,by_t,bb_c,Q20,em_c,ac_t2,man_c
1/07/25 22:30,1/07/25 22:41,IP Address,181.64.193.92,100,640,True,1/07/25 22:41,R_11aykhtcZqzMvu1,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,26,Mujer,Trabaja y estudia,Universitaria,3,3,7. Muy pertinente,Ni de acuerdo ni en desacuerdo,Totalmente de acuerdo,En desacuerdo,En desacuerdo,Homicidio,Sí,Sí,Sí,No confía en los partidos políticos,4. Difícil,5. Muy interesado/a,2. Poco representado,1. Muy cargada,7,6,8,Policías en un operativo,No,,,,2,Sí,Sí,Poco seguro/a,2,2,1. No confía nada,1. No confía nada,4,by_c,bb_c,Q19,em_t,ac_t1,man_t
1/07/25 22:23,1/07/25 22:44,IP Address,190.234.21.219,100,1302,True,1/07/25 22:45,R_1k19Ao9MxCyRrlo,,,,,-12.046,-77.0305,anonymous,ES,0.899999976,Acepto participar de la encuesta,58,Hombre,Trabaja,Universitaria,5,5,5,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Homicidio,Sí,Sí,No,,2. Fácil,5. Muy interesado/a,1. Nada representado,1. Muy cargada,6,6,5,Policías en un operativo,No,,,,1. Muy en desacuerdo,Sí,Sí,Poco seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,4,6,by_t,bb_t,Q19,em_c,ac_t1,man_c
1/07/25 23:25,1/07/25 23:43,IP Address,38.253.148.194,100,1091,True,1/07/25 23:43,R_6HwEbfb5sfvNhes,,,,,-12.046,-77.0305,anonymous,ES,0.200000003,Acepto participar de la encuesta,29,Hombre,Trabaja,Técnica,1. Nada probable,1. Nada viable,1. Nada pertinente,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,Homicidio,No,No,No,,1. Muy fácil,2. Poco interesado/a,1. Nada representado,1. Muy cargada,3,3,4,Policías en un operativo,Sí,Insatisfecho,Poca confianza,Nada capacitados,3,No,No,Nada seguro/a,1. No confía nada,1. No confía nada,1. No confía nada,1. No confía nada,5,by_t,bb_t,Q20,em_t,ac_t1,man_t
2/07/25 1:06,2/07/25 1:10,IP Address,132.191.3.107,100,209,True,2/07/25 1:10,R_3flbWUBt1kk67Ui,,,,,-11.85,-76.45,anonymous,ES,0.600000024,Acepto participar de la encuesta,,Hombre,Trabaja y estudia,Universitaria,2,4,4,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Homicidio,No,No,No,,5. Muy difícil,3. Ni interesado/a ni desinteresado/a,2. Poco representado,1. Muy cargada,1,6,7,No se mostró ninguna foto,Sí,Ni satisfecho ni insatisfecho,Ni mucha ni poca confianza,Algo capacitados,3,No,No,Poco seguro/a,2,3,1. No confía nada,3,7,by_t,bb_c,Q19,em_t,ac_t1,man_t
